Order_ID,Customer_Name,Email,Phone_Number,Gender,Age,City,State,Country,Product_Category,Product_Name,Quantity,Unit_Price,Total_Amount,Order_Date,Payment_Method,Delivery_Status,Customer_Rating,Sales_Representative,Discount_Percentage
ORD105282,Sneha Mehta,sneha.mehta3557@yahoo.com,+918158267194,male,18,Melbourne,Victoria,Australia,Healthcare,BP Monitor,1,2480.99,1984.79,23/12/2023,Wallet,,1.0,Anil Kumar,20.0
ORD105283,Kavya Anderson,kavya.anderson5430@yahoo.com,+83445450120,male,21,London,England,UK,Furniture,Bed Frame,7,55083.02,385581.14,2024/09/26,UPI,Shipped,4.0,David Brown,0.0
ORD105284,Sneha Johnson,sneha.johnson4142@company.com,+917747104942,Other,20,Melbourne,Victoria,Australia,Electronics,Bluetooth Speaker,6,6401.64,26886.89,08-26-2024,Debit Card,Returned,4.0,David Brown,30.0
ORD105285,James Iyer,james.iyer6361@outlook.com,+919571911733,Male,58,Hyderabad,Telengana,India,Healthcare,Vitamin Tablets,4,205.01,574.03,11-12-2023,Cash on Delivery,Cancelled,4.0,John Miller,30.0
ORD105286,Benjamin Garcia,benjamin.garcia513@yahoo.com,+423433281782,male,58,Singapore,Central Region,Singapore,Grocery,Dry Fruits Pack,6,2040.61,11019.29,2025-08-27,Wallet,Delivered,3.0,Sita Reddy,10.0
ORD105287,Reyansh Sharma,reyansh.sharma6108@yahoo.com,+919965301965,Female,65,Hyderabad,Telangana,India,Furniture,Office Chair,7,3536.55,22280.27,03-25-2026,Debit Card,Cancelled,1.0,Sara Wilson,10.0
ORD105288,  Sneha Gupta ,sneha.gupta3167@gmail.com,+315360589470,FEMALE,73,Hyderabad,Telangana,India,Grocery,Wheat Flour,3,294.32,838.81,31/05/2025,PayPal,Cancelled,1.0,John Miller,5.0
ORD105289,Nikitha Wilson,nikitha.wilson6337@yahoo.com,+916773557856,Female,58,Dubai,Dubai,UAE,Electronics,Laptop,3,67891.16,183306.13,03-16-2024,Cash on Delivery,Shipped,1.0,Kavya Singh,10.0
ORD105290,Neha Wilson,neha.wilson8138@outlook.com,+918610247868,Other,35,Londan,England,UK,Furniture,Bed Frame,1,21091.22,17927.54,2024/07/27,Net Banking,Shipped,3.0,Sara Wilson,15.0
ORD105291,Kavya Martinez,kavya.martinez6114@company.com,+919898180133,FEMALE,43,New York,New York,USA,Clothing,Sneakers,5,6704.78,23466.73,05-02-2024,Wallet,Cancelled,1.0,Rahul Verma,30.0
ORD105292,Vivaan Singh,vivaan.singh1238@outlook.com,+598557298595,Female,26,Melbourne,Victoria,Australia,Electronics,Laptop,5,81019.12,344331.26,18-May-2024,Credit Card,Returned,,Sara Wilson,15.0
ORD105293,Isabella Kumar,isabella.kumar9206@yahoo.com,+917755002133,male,52,Pune,Maharashtra,India,Clothing,Sneakers,3,4070.56,11601.1,12-11-2025,Wallet,Shipped,1.0,Meera Nair,5.0
ORD105294,  Sanjay Mehta ,sanjay.mehta6007@outlook.com,+744752924001,,31,Chicago,Illinois,USA,Electronics,Bluetooth Speaker,1,4147.55,3732.8,13-Apr-2026,Cash on Delivery,Delivered,4.0,Anil Kumar,10.0
ORD105295,Diya Singh,diya.singh1664@yahoo.com,+701525525349,FEMALE,37,Pune,Maharashtra,India,Electronics,Smartphone,8,21603.37,146902.92,04-30-2025,UPI,Shipped,,Emily Davis,15.0
ORD105296,Ananya Nair,ananya.nair8153@gmail.com,+916916150684,male,30,Singapore,Central Region,Singapore,Electronics,Smart Watch,3,8219.83,18494.62,24-Jan-2024,Net Banking,Cancelled,5.0,Sita Reddy,25.0
ORD105297,Sanjay Sharma,sanjay.sharma6728@gmail.com,+917669456661,Male,71,Delhi,Delhi,India,Grocery,Rice Bag,4,1872.69,7490.76,2025/09/15,Net Banking,Delivered,4.0,John Miller,0.0
ORD105298,David Kumar,david.kumar2474@outlook.com,+919875664301,FEMALE,56,Chennai,Tamil Nadu,India,Healthcare,BP Monitor,8,1855.55,14102.18,05-Jun-2023,Wallet,Cancelled,3.0,David Brown,5.0
ORD105299,Nikitha Kumar,nikitha.kumar6663@gmail.com,+919140527353,FEMALE,69,Visakhapatnam,Andhra Pradesh,India,Electronics,Bluetooth Speaker,4,7361.77,26502.37,25-Sep-2023,Credit Card,Delivered,5.0,John Miller,10.0
ORD105300,Ishita Gupta,ishita.gupta99@gmail.com,+918451034931,Other,30,Dubai,Dubai,UAE,Furniture,Bookshelf,5,12047.07,48188.28,10-05-2024,Credit Card,Cancelled,2.0,Kavya Singh,20.0
ORD105301,Sophia Singh,sophia.singh8143@gmail.com,+171408071267,male,28,Visakhapatnam,Andhra Pradesh,India,Furniture,Dining Table,4,53980.45,215921.8,10-29-2024,Cash on Delivery,Shipped,1.0,John Miller,0.0
ORD105302,,emma.iyer567@yahoo.com,+919694648861,Female,61,Pune,Maharashtra,India,Grocery,Cooking Oil,2,589.72,825.61,2023-10-16,Credit Card,Delivered,2.0,Anil Kumar,30.0
ORD105303,Neha Miller,neha.miller9517@gmail.com,+301397611520,Male,35,Chicago,Illinois,USA,Healthcare,Protein Powder,1,3031.95,2122.36,09-13-2023,Debit Card,Delivered,1.0,Rahul Verma,30.0
ORD105304,Reyansh Brown,reyansh.brown3442@yahoo.com,+918747182348,FEMALE,60,Dubai,Dubai,UAE,Electronics,Laptop,3,140743.13,316672.04,06-Aug-2023,PayPal,Returned,,John Miller,25.0
ORD105305,Vivaan Wilson,vivaan.wilson9917@yahoo.com,+916891978924,FEMALE,67,Singapore,Central Region,Singapore,Electronics,Bluetooth Speaker,3,4262.5,9590.62,20-May-2024,Cash on Delivery,Shipped,2.0,Emily Davis,25.0
ORD105306,Aarav Brown,aarav.brown9172@outlook.com,+53124746330,male,,Melbourne,Victoria,Australia,Furniture,Bed Frame,7,40361.34,282529.38,2025-06-15,Debit Card,Cancelled,5.0,Kavya Singh,0.0
ORD105307,Kavya Brown@,kavya.brown809@gmail.com,+919024548829,Male,56,Visakhapatnam,Andhra Pradesh,India,Electronics,Smart Watch,2,8794.85,12312.79,2025/02/08,Wallet,Processing,2.0,Emily Davis,30.0
ORD105308,Aditya Smith,aditya.smith1012@yahoo.com,+916375113944,Female,53,Toronto,Ontario,Canada,Healthcare,BP Monitor,6,3539.52,18051.55,13-Oct-2024,Net Banking,Shipped,2.0,Ravi Sharma,15.0
ORD105309,Sai Patel,sai.patel9131@company.com,+919702350385,FEMALE,64,Sydney,New South Wales,Australia,Furniture,Bookshelf,7,5616.74,35385.46,2025-12-22,UPI,Returned,1.0,Meera Nair,10.0
ORD105310,sneha williams,sneha.williams7730@yahoo.com,+211702325148,Female,39,Dubai,Dubai,UAE,Furniture,Bed Frame,7,31256.09,185973.74,09-29-2023,Wallet,Delivered,2.0,Emily Davis,15.0
ORD105311,Ishita Miller,ishita.miller9242@gmail.com,+919282303822,Other,32,London,England,UK,Electronics,Laptop,2,107880.23,161820.35,2025/05/15,UPI,Cancelled,5.0,Emily Davis,25.0
ORD105312,Isabella Singh,isabella.singh3786@outlook.com,+918904976589,Female,54,NULL,Andhra Pradesh,India,Electronics,Laptop,5,84054.02,315202.58,06-30-2023,PayPal,Returned,2.0,John Miller,25.0
ORD105313,Arjun Anderson,arjun.anderson2133@yahoo.com,+321281948259,male,69,Dubai,Dubai,UAE,Healthcare,First Aid Kit,3,732.45,1538.15,2023-11-19,Wallet,Returned,1.0,Rahul Verma,30.0
ORD105314,Nikitha Davis,nikitha.davis1664@outlook.com,+918694415068,FEMALE,41,Visakhapatnam,Andhra Pradesh,India,Grocery,Tea Powder,3,565.76,1527.55,08-26-2025,Debit Card,Cancelled,4.0,Emily Davis,10.0
ORD105315,Kiran Brown,kiran.brown726@outlook.com,+919174900212,Male,62,Hyderabad,Telangana,India,Grocery,Wheat Flour,4,502.31,1607.39,20/07/2024,Net Banking,Cancelled,1.0,Anil Kumar,20.0
ORD105316,Liam Sharma,liam.sharma3353@yahoo.com,+917419811413,Male,47,Dubai,Dubai,UAE,Healthcare,Vitamin Tablets,1,1494.81,1345.33,28-Oct-2024,UPI,Processing,4.0,John Miller,10.0
ORD105317,Priya Brown,priya.brown1465@yahoo.com,+916714157838,Male,35,New York,New York,USA,Healthcare,Vitamin Tablets,8,465.64,3538.86,03-Feb-2025,UPI,Delivered,,Sita Reddy,5.0
ORD105318,,sneha.miller9963@company.com,+917927758106,FEMALE,37,London,England,UK,Healthcare,Protein Powder,3,3031.43,7730.15,2025-04-02,Wallet,Delivered,,Rahul Verma,15.0
ORD105319,Noah Williams,noah.williams8371@outlook.com,+60754278673,Other,67,Manchester,England,UK,Grocery,Dry Fruits Pack,7,315.55,1767.08,26-Mar-2026,Net Banking,Cancelled,5.0,Sita Reddy,20.0
ORD105320,Sanjay Verma,sanjay.verma4507@outlook.com,ABCDE12345,FEMALE,44,Sydney,New South Wales,Australia,Clothing,T-Shirt,6,808.49,4123.3,07-19-2023,Credit Card,Returned,5.0,David Brown,15.0
ORD105321,David Williams,david.williams2007@gmail.com,+917871076350,Male,49,Bengaluru,Karnataka,India,Electronics,Headphones,5,13557.18,50839.42,19-Jun-2025,Credit Card,Shipped,1.0,David Brown,25.0
ORD105322,Kiran Patel,kiran.patel8223@yahoo.com,+917824014716,Female,57,Los Angeles,California,USA,Healthcare,Protein Powder,2,854.54,1623.63,2026-04-27,PayPal,Returned,5.0,Anil Kumar,5.0
ORD105323,Mia Miller,mia.miller3483@gmail.com,+916950372861,Female,35,Singapore,Central Region,Singapore,Healthcare,BP Monitor,5,3588.48,16148.16,2024/09/02,Net Banking,Returned,2.0,Ravi Sharma,10.0
ORD105324,Reyansh Anderson,reyansh.anderson1974@outlook.com,+701173110249,FEMALE,61,Sydney,New South Wales,Australia,Healthcare,First Aid Kit,3,1562.68,4453.64,2023/06/29,Debit Card,Delivered,3.0,Rahul Verma,5.0
ORD105325,  Rahul Iyer ,rahul.iyer8841@yahoo.com,+918760404144,male,53,London,England,UK,Healthcare,First Aid Kit,7,778.93,4907.26,2023-07-21,Cash on Delivery,Returned,,Kavya Singh,10.0
ORD105326,Amelia Verma,amelia.verma5354@yahoo.com,+919467296909,FEMALE,37,Melbourne,Victoria,Australia,Grocery,Cooking Oil,3,612.98,1287.26,01/01/2025,Credit Card,Delivered,3.0,Anil Kumar,30.0
ORD105327,NULL,nikitha.nair3912@outlook.com,+917927695581,Female,43,Chicago,Illinois,USA,Clothing,Kurti,8,855.66,5133.96,2024/05/28,Debit Card,Delivered,5.0,Emily Davis,25.0
ORD105328,  Rohan Smith ,rohan.smith1859@company.com,+918595179978,Female,33,New York,New York,USA,Healthcare,First Aid Kit,4,1354.2,5416.8,18-Mar-2025,Wallet,Delivered,1.0,Anil Kumar,0.0
ORD105329,Priya Gupta,priya.gupta7141@outlook.com,+916142170444,Female,72,Sydney,New South Wales,Australia,Healthcare,First Aid Kit,8,1436.11,10339.99,2025/03/17,Credit Card,Shipped,5.0,Ravi Sharma,10.0
ORD105330,Sai Miller,sai.miller6530@outlook.com,+944452253356,Male,53,Mumbai,Maharashtra,India,Healthcare,Protein Powder,7,3974.4,25038.72,05-13-2024,Debit Card,Delivered,5.0,Ravi Sharma,10.0
ORD105331,aarav gupta,aarav.gupta20@outlook.com,+228019328680,Male,45,Chicago,Illinois,USA,Grocery,Wheat Flour,7,699.91,4409.43,2024/12/07,Credit Card,Shipped,3.0,Meera Nair,10.0
ORD105332,Pooja Miller,pooja.miller6055@outlook.com,+535807826815,Female,42,London,England,UK,Clothing,Kurti,1,2300.49,1725.37,14/02/2026,Cash on Delivery,Cancelled,4.0,David Brown,25.0
ORD105333,Rahul Nair,rahul.nair5283@yahoo.com,ABCDE12345,Male,41,Manchester,England,UK,Clothing,Jeans,1,1563.54,1094.48,2023-07-24,UPI,Shipped,1.0,Sita Reddy,30.0
ORD105334,Rahul Patel,rahul.patel1647@outlook.com,+917205671836,Male,46,Sydney,New South Wales,Australia,Grocery,Wheat Flour,6,464.27,2507.06,2023-10-23,PayPal,Delivered,,Anil Kumar,10.0
ORD105335,Noah Gupta,noah.gupta6806@gmail.com,+917093835799,Male,73,Toronto,Ontario,Canada,Furniture,Bookshelf,1,2477.78,2106.11,05-25-2023,PayPal,Returned,3.0,Rahul Verma,15.0
ORD105336,Aarav Williams,aarav.williams82@company.com,+916190770763,Female,69,London,England,UK,Clothing,Jeans,7,1451.72,7113.43,2025/06/21,PayPal,Shipped,5.0,Meera Nair,30.0
ORD105337,Vivaan Williams,vivaan.williams5867@yahoo.com,+919045776184,Female,75,Los Angeles,California,USA,Grocery,Rice Bag,8,999.39,5596.58,2024/05/12,PayPal,Cancelled,5.0,Ravi Sharma,
ORD105338,Neha Wilson,neha.wilson4229@yahoo.com,+916047511376,male,50,Toronto,Ontario,Canada,Clothing,Kurti,5,1270.05,5715.23,2025-12-06,Debit Card,Delivered,5.0,John Miller,10.0
ORD105339,Diya Martinez,diya.martinez6462@company.com,+656992615115,FEMALE,45,Los Angeles,California,USA,Furniture,Dining Table,5,45864.8,206391.6,02/02/2026,Debit Card,Shipped,3.0,David Brown,10.0
ORD105340,Priya Mehta,priya.mehta4608@company.com,+919141660907,Other,48,Vijayawada,Andhra Pradesh,India,Furniture,Office Chair,8,10204.93,61229.58,01-Nov-2025,Debit Card,Shipped,2.0,Emily Davis,25.0
ORD105341,Ethan Iyer,ethan.iyer7520@company.com,+919634629570,Male,33,Sydney,New South Wales,Australia,Furniture,Bookshelf,3,13920.5,41761.5,10-09-2023,Debit Card,Returned,2.0,Kavya Singh,0.0
ORD105342,Amelia Anderson,amelia.anderson1241@company.com,+917788624374,Female,62,Los Angeles,California,USA,Electronics,Smartphone,8,75102.75,540739.8,2023/06/18,Debit Card,Returned,3.0,Meera Nair,10.0
ORD105343,Rahul Kumar,rahul.kumar7301@yahoo.com,+917418428407,FEMALE,70,Chicago,Illinois,USA,Healthcare,Vitamin Tablets,1,1460.48,1095.36,2025/12/17,Net Banking,Cancelled,1.0,Sara Wilson,25.0
ORD105344,Sai Wilson,sai.wilson4037@company.com,+917262066958,Male,65,London,England,UK,Clothing,Kurti,5,1221.04,4578.9,08-Oct-2024,PayPal,Returned,5.0,Meera Nair,25.0
ORD105345,amelia johnson,amelia.johnson9178@outlook.com,+917371026008,Male,51,Mumbai,Maharashtra,India,Furniture,Dining Table,3,29249.25,65810.81,06-16-2024,Cash on Delivery,Delivered,1.0,Sita Reddy,25.0
ORD105346,Charlotte Brown,charlotte.brown8849@company.com,+916127039187,male,56,London,England,UK,Electronics,Bluetooth Speaker,3,2370.57,6400.54,2023-07-28,Debit Card,Delivered,1.0,Sara Wilson,10.0
ORD105347,Rahul Williams,rahul.williams69@gmail.com,+918207023836,Other,33,Chenai,Tamil Nadu,India,Furniture,Dining Table,4,57219.27,205989.37,2023/07/30,Credit Card,Processing,4.0,Kavya Singh,10.0
ORD105348,  Sai Nair ,sai.nair1462@company.com,+916640318169,male,35,New York,New York,USA,Grocery,Dry Fruits Pack,2,2146.92,3864.46,01/07/2025,Net Banking,Cancelled,2.0,Emily Davis,10.0
ORD105349,Rohan Nair,rohan.nair2866@company.com,+446320419331,Female,60,Sydney,New South Wales,Australia,Electronics,Smartphone,6,68955.25,330985.2,07/08/2023,UPI,Shipped,2.0,David Brown,20.0
ORD105350,William Martinez,william.martinez8876@company.com,+10438474651,FEMALE,64,Pune,Maharashtra,India,Grocery,Cooking Oil,2,524.63,944.33,01-Sep-2024,PayPal,Cancelled,1.0,Sita Reddy,10.0
ORD105351,Sneha Mehta,sneha.mehta5016@gmail.com,+916902793596,Male,69,Hyderabad,Telangana,India,Electronics,Bluetooth Speaker,,3539.06,15925.77,08/05/2025,Wallet,Cancelled,2.0,Anil Kumar,25.0
ORD105352,Kiran Smith,kiran.smith6203@outlook.com,+919702924934,FEMALE,20,Singapore,Central Region,Singapore,Electronics,Headphones,5,13440.87,63844.13,2026-05-11,Credit Card,Returned,1.0,Sita Reddy,5.0
ORD105353,Sanjay Mehta,sanjay.mehta3226@yahoo.com,+649359585378,Male,74,Hyderabad,Telangana,India,Grocery,Cooking Oil,2,1025.78,1743.83,13-Jan-2026,UPI,Processing,3.0,John Miller,15.0
ORD105354,Rohan Kumar,rohan.kumar8853@outlook.com,+400178191306,Female,67,Bengaluru,Karnataka,India,Grocery,Tea Powder,7,862.84,4529.91,2025/08/17,Cash on Delivery,Processing,2.0,John Miller,25.0
ORD105355,Daniel Mehta,daniel.mehta3132@company.com,+919886251758,Female,20,Sydney,New South Wales,Australia,Grocery,Wheat Flour,1,685.27,616.74,04-19-2026,PayPal,Returned,2.0,Sara Wilson,10.0
ORD105356,Charlotte Martinez,charlotte.martinez5474@company.com,+916673178840,Other,21,Sydney,New South Wales,Australia,Grocery,Cooking Oil,1,318.58,270.79,12-15-2023,Wallet,Cancelled,2.0,David Brown,15.0
ORD105357,Nikitha Verma,nikitha.verma2923@gmail.com,+572481962378,Male,54,Melbourne,Victoria,Australia,Clothing,Jeans,7,1710.7,11974.9,2023-08-18,Wallet,Delivered,4.0,David Brown,0.0
ORD105358,Aditya Gupta@,aditya.gupta1244@outlook.com,+916037024856,Female,59,Manchester,Englend,UK,Clothing,Kurti,3,2419.06,6168.6,2024/03/26,Debit Card,Cancelled,5.0,Rahul Verma,15.0
ORD105359,Sanjay Wilson,sanjay.wilson4637@yahoo.com,+918803926962,Female,31,Manchester,England,UK,Grocery,Rice Bag,3,1985.32,5062.57,23-Feb-2026,Credit Card,Cancelled,1.0,Kavya Singh,15.0
ORD105360,Aditya Johnson,aditya.johnson4706@yahoo.com,+986809829538,male,25,London,England,UK,Grocery,Rice Bag,6,1701.31,7655.9,09-19-2025,UPI,Shipped,3.0,John Miller,25.0
ORD105361,Lucas Brown,lucas.brown7660@company.com,+918857017991,Female,36,Hyderabad,Telangana,India,Healthcare,First Aid Kit,7,1616.73,10185.4,2025-04-06,Credit Card,Processing,5.0,David Brown,10.0
ORD105362,Reyansh Martinez,reyansh.martinez2654@yahoo.com,+917578704951,male,63,Vijayawada,Andhra Pradesh,India,Grocery,Tea Powder,2,816.36,1224.54,05/03/2026,UPI,Returned,,Sita Reddy,25.0
ORD105363,Noah Verma,noah.verma3585@outlook.com,+918357745203,male,32,Vizagapatnam,Andhra Pradesh,India,Clothing,Jacket,4,1925.86,6162.75,2025/04/08,UPI,Returned,3.0,Meera Nair,20.0
ORD105364,Meena Johnson,meena.johnson3732@company.com,+919514702666,FEMALE,70,London,England,UK,Electronics,Bluetooth Speaker,3,3457.31,9853.33,06/04/2024,Wallet,Returned,5.0,Meera Nair,5.0
ORD105365,Rahul Reddy,rahul.reddy329@gmail.com,+918569672203,Male,49,Vijayawada,Andhra Pradesh,India,Grocery,Tea Powder,7,751.15,5258.05,29/04/2025,Credit Card,Returned,,Emily Davis,0.0
ORD105366,Sofia Davis,sofia.davis8097@yahoo.com,+919218493018,Male,34,Pune,Mahrastra,India,Healthcare,First Aid Kit,1,1928.75,1543.0,06-07-2025,Cash on Delivery,Delivered,4.0,Emily Davis,20.0
ORD105367,Ananya Brown,ananya.brown7990@outlook.com,+173178375718,male,23,Manchester,England,UK,Electronics,Bluetooth Speaker,3,4754.39,12123.69,06-16-2024,PayPal,Processing,1.0,Rahul Verma,15.0
ORD105368,Pooja Patel,pooja.patel5152@gmail.com,,Female,26,Chennai,Tamil Nadu,India,Healthcare,Digital Thermometer,1,1067.19,1067.19,08-14-2025,UPI,Delivered,1.0,Rahul Verma,0.0
ORD105369,Kiran Williams,kiran.williams8178@outlook.com,+293197108434,Female,19,Los Angeles,California,USA,Furniture,Sofa Set,4,23233.67,83641.21,2024-11-17,Credit Card,Shipped,5.0,Sara Wilson,10.0
ORD105370,Charlotte Singh,charlotte.singh4118@gmail.com,+919845254977,FEMALE,24,Chicago,Illinois,USA,Clothing,Jeans,2,2507.42,4513.36,10-26-2023,Debit Card,Cancelled,5.0,Rahul Verma,10.0
ORD105371,Aarav Garcia,aarav.garcia1813@company.com,+918436853503,FEMALE,60,London,Englend,UK,Grocery,Dry Fruits Pack,5,1280.3,5441.27,2024/12/21,Net Banking,Processing,,Sita Reddy,15.0
ORD105372,Arjun Williams,arjun.williams1571@outlook.com,+918484035097,FEMALE,,Sydney,New South Wales,Australia,Electronics,Bluetooth Speaker,8,4602.52,34979.15,10-26-2023,Wallet,Returned,1.0,Sara Wilson,5.0
ORD105373,Arjun Davis,arjun.davis743@gmail.com,+918696485311,Male,23,Mumbai,Maharashtra,India,Grocery,Dry Fruits Pack,2,2059.43,2883.2,09-04-2023,UPI,Cancelled,2.0,Sara Wilson,30.0
ORD105374,Pooja Gupta,pooja.gupta5151@gmail.com,12345,male,51,Pune,Maharashtra,India,Healthcare,Vitamin Tablets,6,283.05,1443.56,2025/09/12,Debit Card,Returned,2.0,Ravi Sharma,15.0
ORD105375,  Reyansh Reddy ,reyansh.reddy7270@company.com,+917931177988,FEMALE,46,Delhi,Delhi,India,Electronics,Headphones,2,7584.33,11376.49,31/07/2025,Cash on Delivery,Returned,,Sara Wilson,25.0
ORD105376,Emma Brown,emma.brown9007@yahoo.com,+919081309268,male,51,New York,New York,USA,Electronics,Laptop,3,48668.25,124104.04,2025/06/24,Debit Card,Cancelled,4.0,Ravi Sharma,15.0
ORD105377,sofia reddy,sofia.reddy7380@gmail.com,+759136533591,male,55,Bengaluru,Karnataka,India,Clothing,Jacket,1,6630.83,4641.58,2025-02-07,UPI,Delivered,5.0,Sara Wilson,30.0
ORD105378,Kiran Gupta,kiran.gupta4364@yahoo.com,+917102823412,male,27,Delhi,Delhi,India,Electronics,Smartphone,6,63729.46,363257.92,09/10/2024,Debit Card,Shipped,,Sara Wilson,5.0
ORD105379,Aarav Mehta,aarav.mehta6698@gmail.com,+919842407376,Female,37,Manchester,England,UK,Clothing,Kurti,6,1578.12,7101.54,2026-04-22,Wallet,Shipped,3.0,Anil Kumar,25.0
ORD105380,Emma Mehta,emma.mehta2621@company.com,+594491931240,Male,55,Melbourne,Victoria,Australia,Grocery,Wheat Flour,2,755.25,1057.35,07/01/2026,PayPal,Delivered,4.0,Meera Nair,30.0
ORD105381,Elena Reddy,elena.reddy5131@gmail.com,+918708091489,Male,54,Singapore,Central Region,Singapore,Electronics,Headphones,2,12020.55,24041.1,02-Jan-2024,Debit Card,Processing,5.0,Kavya Singh,0.0
ORD105382,Meena Miller,meena.miller511@outlook.com,+916876721116,Other,29,Visakhapatnam,Andhra Pradesh,India,Healthcare,Protein Powder,6,3034.33,16385.38,2024/11/18,Cash on Delivery,,3.0,David Brown,10.0
ORD105383,Liam Anderson,liam.anderson7199@company.com,+917467542047,Female,23,Chennai,Tamil Nadu,India,Clothing,Jeans,6,846.69,4064.11,12-Sep-2024,PayPal,Processing,1.0,Sara Wilson,20.0
ORD105384,Sanjay Davis,sanjay.davis9971@gmail.com,+916510021009,FEMALE,68,Visakhapatnam,Andhra Pradesh,India,Healthcare,Vitamin Tablets,5,1385.64,4849.74,2025/12/24,PayPal,Delivered,5.0,Sita Reddy,30.0
ORD105385,Sai Sharma,sai.sharma180@yahoo.com,+665994403311,Male,67,Hyderabad,Telangana,India,Electronics,Laptop,1,114692.81,80284.97,22/01/2025,PayPal,Shipped,1.0,Meera Nair,30.0
ORD105386,,neha.wilson1784@company.com,+888784498954,Male,59,Chicago,Illinois,USA,Grocery,Rice Bag,4,2251.75,6755.25,2024-04-04,UPI,Returned,3.0,Meera Nair,25.0
ORD105387,Ananya Garcia,ananya.garcia4932@company.com,+919797015647,Female,33,New York,New York,USA,Clothing,Kurti,2,2297.34,4594.68,02-28-2024,Debit Card,Delivered,2.0,Meera Nair,0.0
ORD105388,Sneha Garcia,sneha.garcia5826@outlook.com,+919908338405,FEMALE,64,Vijayawada,Andhra Pradesh,India,Furniture,Bookshelf,3,13878.23,31226.02,10-Sep-2023,Debit Card,Shipped,3.0,Rahul Verma,25.0
ORD105389,Diya Williams,diya.williams5457@gmail.com,+918237218346,male,31,Los Angeles,California,USA,Furniture,Sofa Set,1,72459.59,50721.71,04-11-2026,Net Banking,Cancelled,1.0,David Brown,30.0
ORD105390,Kiran Nair,kiran.nair8986@outlook.com,+918186685486,Female,59,New York,New York,USA,Furniture,Dining Table,3,15404.18,34659.4,2026/04/11,Wallet,Delivered,1.0,Meera Nair,25.0
ORD105391,Nikitha Sharma,nikitha.sharma5638@yahoo.com,+825242167981,Other,68,Dubai,Dubai,UAE,Grocery,Rice Bag,7,1761.72,9865.63,23-Apr-2025,PayPal,Processing,3.0,Sita Reddy,20.0
ORD105392,  Mia Wilson ,mia.wilson7211@gmail.com,+918037160038,Other,48,New York,New York,USA,Grocery,Tea Powder,8,477.32,3245.78,03-19-2024,Net Banking,Returned,3.0,John Miller,15.0
ORD105393,Sanjay Brown,sanjay.brown8834@yahoo.com,+918854393217,Other,58,Vijayawada,Andra Pradesh,India,Grocery,Cooking Oil,8,453.32,2538.59,25/04/2024,Debit Card,Cancelled,,John Miller,30.0
ORD105394,Aarav Smith,aarav.smith4809@outlook.com,+917980229097,male,30,Chicago,Illinois,USA,Furniture,Bookshelf,8,4730.23,28381.38,04-23-2025,PayPal,Returned,,Anil Kumar,25.0
ORD105395,Sneha Nair,sneha.nair8457@gmail.com,+916980180347,Female,38,Melbourne,Victoria,Australia,Clothing,T-Shirt,-1,1671.41,-1169.99,07-18-2023,Wallet,Delivered,4.0,David Brown,30.0
ORD105396,Sai Singh,sai.singh8840@gmail.com,+918186312665,Female,64,Bengaluru,Karnataka,India,Clothing,Jeans,4,1221.83,3665.49,03-18-2025,UPI,Cancelled,1.0,John Miller,25.0
